year_month,monthly_count,monthly_avg_mag,monthly_max_mag,date,count_lag_1,avg_mag_lag_1,max_mag_lag_1,count_lag_3,avg_mag_lag_3,max_mag_lag_3,count_lag_6,avg_mag_lag_6,max_mag_lag_6,count_roll_3,avg_mag_roll_3,max_mag_roll_3,count_roll_6,avg_mag_roll_6,max_mag_roll_6,month,month_sin,month_cos,next_month_count,next_month_max_mag
1998-11,2,4.25,4.6,1998-11-01,1.0,4.1,4.1,1.0,4.2,4.2,2.0,3.7,3.8,2.0,4.3500000000000005,4.5,1.6666666666666667,4.566666666666666,4.7,11,-0.5000000000000004,0.8660254037844384,2.0,4.8
1998-12,2,4.6,4.8,1998-12-01,2.0,4.25,4.6,3.0,4.7,4.8,2.0,4.949999999999999,5.3,1.6666666666666667,4.316666666666666,4.499999999999999,1.6666666666666667,4.508333333333334,4.616666666666666,12,-2.4492935982947064e-16,1.0,2.0,4.6
1999-02,2,4.25,4.6,1999-02-01,2.0,4.6,4.8,1.0,4.1,4.1,1.0,5.2,5.2,2.0,4.366666666666666,4.666666666666666,1.8333333333333333,4.3500000000000005,4.516666666666667,2,0.8660254037844386,0.5000000000000001,1.0,3.9
1999-03,1,3.9,3.9,1999-03-01,2.0,4.25,4.6,2.0,4.25,4.6,1.0,4.2,4.2,1.6666666666666667,4.25,4.433333333333333,1.8333333333333333,4.3,4.466666666666667,3,1.0,6.123233995736766e-17,2.0,4.4
1999-05,2,4.1,4.4,1999-05-01,1.0,3.9,3.9,2.0,4.6,4.8,3.0,4.7,4.8,1.6666666666666667,4.083333333333333,4.3,1.6666666666666667,4.199999999999999,4.3999999999999995,5,0.49999999999999994,-0.8660254037844387,1.0,4.0
1999-07,1,4.0,4.0,1999-07-01,2.0,4.1,4.4,2.0,4.25,4.6,1.0,4.1,4.1,1.3333333333333333,4.0,4.1000000000000005,1.6666666666666667,4.183333333333334,4.383333333333333,7,-0.4999999999999997,-0.8660254037844388,3.0,5.2
1999-12,3,4.7,5.2,1999-12-01,1.0,4.0,4.0,1.0,3.9,3.9,2.0,4.25,4.6,2.0,4.266666666666667,4.533333333333334,1.8333333333333333,4.258333333333334,4.483333333333333,12,-2.4492935982947064e-16,1.0,3.0,4.3
2000-01,3,4.133333333333333,4.3,2000-01-01,3.0,4.7,5.2,2.0,4.1,4.4,2.0,4.6,4.8,2.3333333333333335,4.277777777777778,4.5,2.0,4.180555555555555,4.3999999999999995,1,0.49999999999999994,0.8660254037844387,5.0,4.5
2000-02,5,4.18,4.5,2000-02-01,3.0,4.133333333333333,4.3,1.0,4.0,4.0,2.0,4.25,4.6,3.6666666666666665,4.337777777777777,4.666666666666667,2.5,4.168888888888889,4.383333333333334,2,0.8660254037844386,0.5000000000000001,4.0,4.6
2000-03,4,4.375,4.6,2000-03-01,5.0,4.18,4.5,3.0,4.7,5.2,1.0,3.9,3.9,4.0,4.229444444444444,4.466666666666667,3.0,4.248055555555555,4.5,3,1.0,6.123233995736766e-17,8.0,4.7
2000-04,8,4.1,4.7,2000-04-01,4.0,4.375,4.6,3.0,4.133333333333333,4.3,2.0,4.1,4.4,5.666666666666667,4.218333333333334,4.6000000000000005,4.0,4.248055555555555,4.55,4,0.8660254037844387,-0.4999999999999998,4.0,4.7
2000-05,4,4.125,4.7,2000-05-01,8.0,4.1,4.7,5.0,4.18,4.5,1.0,4.0,4.0,5.333333333333333,4.2,4.666666666666667,4.5,4.268888888888888,4.666666666666667,5,0.49999999999999994,-0.8660254037844387,3.0,4.4
2000-06,3,4.166666666666667,4.4,2000-06-01,4.0,4.125,4.7,4.0,4.375,4.6,3.0,4.7,5.2,5.0,4.1305555555555555,4.6000000000000005,4.5,4.18,4.533333333333334,6,1.2246467991473532e-16,-1.0,7.0,4.7
2000-07,7,4.257142857142857,4.7,2000-07-01,3.0,4.166666666666667,4.4,8.0,4.1,4.7,3.0,4.133333333333333,4.3,4.666666666666667,4.182936507936508,4.6000000000000005,5.166666666666667,4.20063492063492,4.6000000000000005,7,-0.4999999999999997,-0.8660254037844388,4.0,5.0
2000-08,4,4.7,5.0,2000-08-01,7.0,4.257142857142857,4.7,4.0,4.125,4.7,5.0,4.18,4.5,4.666666666666667,4.374603174603175,4.7,5.0,4.287301587301587,4.683333333333334,8,-0.8660254037844384,-0.5000000000000004,3.0,4.4
2000-09,3,4.0,4.4,2000-09-01,4.0,4.7,5.0,3.0,4.166666666666667,4.4,4.0,4.375,4.6,4.666666666666667,4.319047619047619,4.7,4.833333333333333,4.224801587301587,4.6499999999999995,9,-1.0,-1.8369701987210297e-16,2.0,3.9
2000-10,2,3.8,3.9,2000-10-01,3.0,4.0,4.4,7.0,4.257142857142857,4.7,8.0,4.1,4.7,3.0,4.166666666666667,4.433333333333334,3.8333333333333335,4.174801587301587,4.516666666666667,10,-0.8660254037844386,0.5000000000000001,2.0,4.0
2000-11,2,4.0,4.0,2000-11-01,2.0,3.8,3.9,4.0,4.7,5.0,4.0,4.125,4.7,2.3333333333333335,3.9333333333333336,4.1000000000000005,3.5,4.153968253968254,4.4,11,-0.5000000000000004,0.8660254037844384,5.0,5.2
2000-12,5,4.2,5.2,2000-12-01,2.0,4.0,4.0,3.0,4.0,4.4,3.0,4.166666666666667,4.4,3.0,4.0,4.366666666666666,3.8333333333333335,4.159523809523809,4.533333333333333,12,-2.4492935982947064e-16,1.0,2.0,4.8
2001-01,2,4.2,4.8,2001-01-01,5.0,4.2,5.2,2.0,3.8,3.9,7.0,4.257142857142857,4.7,3.0,4.133333333333333,4.666666666666667,3.0,4.15,4.55,1,0.49999999999999994,0.8660254037844387,2.0,4.0
2001-02,2,3.95,4.0,2001-02-01,2.0,4.2,4.8,2.0,4.0,4.0,4.0,4.7,5.0,3.0,4.116666666666666,4.666666666666667,2.6666666666666665,4.025,4.383333333333334,2,0.8660254037844386,0.5000000000000001,3.0,4.6
2001-03,3,4.266666666666667,4.6,2001-03-01,2.0,3.95,4.0,5.0,4.2,5.2,3.0,4.0,4.4,2.3333333333333335,4.138888888888889,4.466666666666666,2.6666666666666665,4.069444444444444,4.416666666666667,3,1.0,6.123233995736766e-17,3.0,4.1
2001-04,3,3.733333333333333,4.1,2001-04-01,3.0,4.266666666666667,4.6,2.0,4.2,4.8,2.0,3.8,3.9,2.6666666666666665,3.983333333333334,4.233333333333333,2.8333333333333335,4.058333333333334,4.45,4,0.8660254037844387,-0.4999999999999998,3.0,4.4
2001-05,3,4.333333333333333,4.4,2001-05-01,3.0,3.733333333333333,4.1,2.0,3.95,4.0,2.0,4.0,4.0,3.0,4.111111111111111,4.366666666666666,3.0,4.113888888888889,4.516666666666667,5,0.49999999999999994,-0.8660254037844387,2.0,4.7
2001-06,2,4.4,4.7,2001-06-01,3.0,4.333333333333333,4.4,3.0,4.266666666666667,4.6,5.0,4.2,5.2,2.6666666666666665,4.155555555555556,4.4,2.5,4.147222222222222,4.433333333333334,6,1.2246467991473532e-16,-1.0,5.0,4.4
2001-07,5,4.12,4.4,2001-07-01,2.0,4.4,4.7,3.0,3.733333333333333,4.1,2.0,4.2,4.8,3.3333333333333335,4.284444444444444,4.500000000000001,3.0,4.1338888888888885,4.366666666666666,7,-0.4999999999999997,-0.8660254037844388,2.0,4.3
2001-08,2,4.05,4.3,2001-08-01,5.0,4.12,4.4,3.0,4.333333333333333,4.4,2.0,3.95,4.0,3.0,4.19,4.466666666666668,3.0,4.150555555555555,4.416666666666667,8,-0.8660254037844384,-0.5000000000000004,9.0,4.9
2001-09,9,4.388888888888889,4.9,2001-09-01,2.0,4.05,4.3,2.0,4.4,4.7,3.0,4.266666666666667,4.6,5.333333333333333,4.186296296296296,4.533333333333334,4.0,4.170925925925926,4.466666666666667,9,-1.0,-1.8369701987210297e-16,3.0,4.7
2001-10,3,4.466666666666667,4.7,2001-10-01,9.0,4.388888888888889,4.9,5.0,4.12,4.4,3.0,3.733333333333333,4.1,4.666666666666667,4.301851851851852,4.633333333333334,4.0,4.293148148148148,4.566666666666666,10,-0.8660254037844386,0.5000000000000001,5.0,4.5
2001-11,5,4.32,4.5,2001-11-01,3.0,4.466666666666667,4.7,2.0,4.05,4.3,3.0,4.333333333333333,4.4,5.666666666666667,4.391851851851852,4.7,4.333333333333333,4.290925925925926,4.583333333333333,11,-0.5000000000000004,0.8660254037844384,4.0,4.3
2001-12,4,4.1499999999999995,4.3,2001-12-01,5.0,4.32,4.5,9.0,4.388888888888889,4.9,2.0,4.4,4.7,4.0,4.312222222222222,4.5,4.666666666666667,4.24925925925926,4.516666666666667,12,-2.4492935982947064e-16,1.0,1.0,4.2
2002-01,1,4.2,4.2,2002-01-01,4.0,4.1499999999999995,4.3,3.0,4.466666666666667,4.7,5.0,4.12,4.4,3.3333333333333335,4.223333333333334,4.333333333333333,4.0,4.2625925925925925,4.483333333333333,1,0.49999999999999994,0.8660254037844387,3.0,4.6
2002-02,3,4.233333333333333,4.6,2002-02-01,1.0,4.2,4.2,5.0,4.32,4.5,2.0,4.05,4.3,2.6666666666666665,4.194444444444444,4.366666666666666,4.166666666666667,4.293148148148148,4.533333333333333,2,0.8660254037844386,0.5000000000000001,1.0,4.0
2002-03,1,4.0,4.0,2002-03-01,3.0,4.233333333333333,4.6,4.0,4.1499999999999995,4.3,9.0,4.388888888888889,4.9,1.6666666666666667,4.144444444444445,4.266666666666667,2.8333333333333335,4.2283333333333335,4.383333333333334,3,1.0,6.123233995736766e-17,2.0,4.6
2002-04,2,4.3,4.6,2002-04-01,1.0,4.0,4.0,1.0,4.2,4.2,3.0,4.466666666666667,4.7,2.0,4.177777777777778,4.3999999999999995,2.6666666666666665,4.200555555555556,4.366666666666667,4,0.8660254037844387,-0.4999999999999998,7.0,4.8
2002-05,7,4.2,4.8,2002-05-01,2.0,4.3,4.6,3.0,4.233333333333333,4.6,5.0,4.32,4.5,3.3333333333333335,4.166666666666667,4.466666666666666,3.0,4.180555555555556,4.416666666666667,5,0.49999999999999994,-0.8660254037844387,3.0,4.5
2002-06,3,4.233333333333333,4.5,2002-06-01,7.0,4.2,4.8,1.0,4.0,4.0,4.0,4.1499999999999995,4.3,4.0,4.2444444444444445,4.633333333333333,2.8333333333333335,4.194444444444444,4.45,6,1.2246467991473532e-16,-1.0,2.0,3.8
2002-07,2,3.5999999999999996,3.8,2002-07-01,3.0,4.233333333333333,4.5,2.0,4.3,4.6,1.0,4.2,4.2,4.0,4.011111111111111,4.366666666666666,3.0,4.094444444444444,4.383333333333334,7,-0.4999999999999997,-0.8660254037844388,2.0,4.8
2002-08,2,4.3,4.8,2002-08-01,2.0,3.5999999999999996,3.8,7.0,4.2,4.8,3.0,4.233333333333333,4.6,2.3333333333333335,4.044444444444444,4.366666666666667,2.8333333333333335,4.105555555555555,4.416666666666667,8,-0.8660254037844384,-0.5000000000000004,3.0,4.5
2002-09,3,4.166666666666667,4.5,2002-09-01,2.0,4.3,4.8,3.0,4.233333333333333,4.5,1.0,4.0,4.0,2.3333333333333335,4.022222222222222,4.366666666666667,3.1666666666666665,4.133333333333333,4.5,9,-1.0,-1.8369701987210297e-16,4.0,4.6
2002-10,4,4.125,4.6,2002-10-01,3.0,4.166666666666667,4.5,2.0,3.5999999999999996,3.8,2.0,4.3,4.6,3.0,4.197222222222222,4.633333333333333,3.5,4.104166666666667,4.499999999999999,10,-0.8660254037844386,0.5000000000000001,2.0,4.4
2002-11,2,4.35,4.4,2002-11-01,4.0,4.125,4.6,2.0,4.3,4.8,7.0,4.2,4.8,3.0,4.2138888888888895,4.5,2.6666666666666665,4.129166666666666,4.433333333333334,11,-0.5000000000000004,0.8660254037844384,8.0,5.7
2002-12,8,4.3625,5.7,2002-12-01,2.0,4.35,4.4,3.0,4.166666666666667,4.5,3.0,4.233333333333333,4.5,4.666666666666667,4.279166666666666,4.8999999999999995,3.5,4.1506944444444445,4.633333333333334,12,-2.4492935982947064e-16,1.0,4.0,5.2
2003-01,4,4.45,5.2,2003-01-01,8.0,4.3625,5.7,4.0,4.125,4.6,2.0,3.5999999999999996,3.8,4.666666666666667,4.3875,5.1000000000000005,3.8333333333333335,4.292361111111111,4.866666666666666,1,0.49999999999999994,0.8660254037844387,39.0,6.3
2003-02,39,4.287179487179487,6.3,2003-02-01,4.0,4.45,5.2,2.0,4.35,4.4,2.0,4.3,4.8,17.0,4.366559829059828,5.733333333333333,10.0,4.290224358974359,5.116666666666666,2,0.8660254037844386,0.5000000000000001,23.0,5.7
2003-03,23,4.365217391304348,5.7,2003-03-01,39.0,4.287179487179487,6.3,8.0,4.3625,5.7,3.0,4.166666666666667,4.5,22.0,4.367465626161278,5.733333333333333,13.333333333333334,4.323316146413973,5.316666666666666,3,1.0,6.123233995736766e-17,5.0,4.7
2003-04,5,4.36,4.7,2003-04-01,23.0,4.365217391304348,5.7,4.0,4.45,5.2,4.0,4.125,4.6,22.333333333333332,4.337465626161278,5.566666666666667,13.5,4.362482813080639,5.333333333333333,4,0.8660254037844387,-0.4999999999999998,12.0,5.8
2003-05,12,4.508333333333334,5.8,2003-05-01,5.0,4.36,4.7,39.0,4.287179487179487,6.3,2.0,4.35,4.4,13.333333333333334,4.411183574879227,5.3999999999999995,15.166666666666666,4.388871701969529,5.566666666666666,5,0.49999999999999994,-0.8660254037844387,4.0,5.2
2003-06,4,4.525,5.2,2003-06-01,12.0,4.508333333333334,5.8,23.0,4.365217391304348,5.7,8.0,4.3625,5.7,7.0,4.464444444444445,5.233333333333333,14.5,4.415955035302861,5.483333333333333,6,1.2246467991473532e-16,-1.0,6.0,4.5
2003-07,6,4.266666666666667,4.5,2003-07-01,4.0,4.525,5.2,5.0,4.36,4.7,4.0,4.45,5.2,7.333333333333333,4.433333333333334,5.166666666666667,14.833333333333334,4.385399479747306,5.366666666666667,7,-0.4999999999999997,-0.8660254037844388,4.0,4.5
2003-08,4,4.325,4.5,2003-08-01,6.0,4.266666666666667,4.5,12.0,4.508333333333334,5.8,39.0,4.287179487179487,6.3,4.666666666666667,4.372222222222223,4.733333333333333,9.0,4.391702898550725,5.066666666666666,8,-0.8660254037844384,-0.5000000000000004,7.0,5.4
2003-09,7,4.514285714285714,5.4,2003-09-01,4.0,4.325,4.5,4.0,4.525,5.2,23.0,4.365217391304348,5.7,5.666666666666667,4.368650793650794,4.8,6.333333333333333,4.416547619047619,5.016666666666667,9,-1.0,-1.8369701987210297e-16,3.0,3.8
2003-10,3,3.7999999999999994,3.8,2003-10-01,7.0,4.514285714285714,5.4,6.0,4.266666666666667,4.5,5.0,4.36,4.7,4.666666666666667,4.213095238095238,4.566666666666666,6.0,4.323214285714285,4.866666666666666,10,-0.8660254037844386,0.5000000000000001,3.0,4.7
2003-11,3,4.633333333333334,4.7,2003-11-01,3.0,3.7999999999999994,3.8,4.0,4.325,4.5,12.0,4.508333333333334,5.8,4.333333333333333,4.315873015873016,4.633333333333334,4.5,4.344047619047619,4.683333333333334,11,-0.5000000000000004,0.8660254037844384,10.0,6.0
2003-12,10,4.67,6.0,2003-12-01,3.0,4.633333333333334,4.7,7.0,4.514285714285714,5.4,4.0,4.525,5.2,5.333333333333333,4.3677777777777775,4.833333333333333,5.5,4.368214285714285,4.816666666666666,12,-2.4492935982947064e-16,1.0,4.0,4.9
2004-01,4,4.35,4.9,2004-01-01,10.0,4.67,6.0,3.0,3.7999999999999994,3.8,6.0,4.266666666666667,4.5,5.666666666666667,4.551111111111111,5.2,5.166666666666667,4.3821031746031744,4.883333333333333,1,0.49999999999999994,0.8660254037844387,5.0,4.0
2004-02,5,3.8,4.0,2004-02-01,4.0,4.35,4.9,3.0,4.633333333333334,4.7,4.0,4.325,4.5,6.333333333333333,4.273333333333333,4.966666666666667,5.333333333333333,4.294603174603174,4.8,2,0.8660254037844386,0.5000000000000001,3.0,4.7
2004-03,3,4.1000000000000005,4.7,2004-03-01,5.0,3.8,4.0,10.0,4.67,6.0,7.0,4.514285714285714,5.4,4.0,4.083333333333333,4.533333333333334,4.666666666666667,4.225555555555555,4.683333333333334,3,1.0,6.123233995736766e-17,7.0,4.2
2004-04,7,4.014285714285714,4.2,2004-04-01,3.0,4.1000000000000005,4.7,4.0,4.35,4.9,3.0,3.7999999999999994,3.8,5.0,3.9714285714285715,4.3,5.333333333333333,4.261269841269841,4.75,4,0.8660254037844387,-0.4999999999999998,3.0,4.7
2004-05,3,4.466666666666667,4.7,2004-05-01,7.0,4.014285714285714,4.2,5.0,3.8,4.0,3.0,4.633333333333334,4.7,4.333333333333333,4.193650793650794,4.533333333333334,5.333333333333333,4.233492063492064,4.75,5,0.49999999999999994,-0.8660254037844387,3.0,4.8
2004-06,3,4.2,4.8,2004-06-01,3.0,4.466666666666667,4.7,3.0,4.1000000000000005,4.7,10.0,4.67,6.0,4.333333333333333,4.226984126984127,4.566666666666667,4.166666666666667,4.15515873015873,4.55,6,1.2246467991473532e-16,-1.0,1.0,4.2
2004-07,1,4.2,4.2,2004-07-01,3.0,4.2,4.8,7.0,4.014285714285714,4.2,4.0,4.35,4.9,2.3333333333333335,4.288888888888889,4.566666666666666,3.6666666666666665,4.130158730158731,4.433333333333333,7,-0.4999999999999997,-0.8660254037844388,5.0,4.7
2004-08,5,4.26,4.7,2004-08-01,1.0,4.2,4.2,3.0,4.466666666666667,4.7,5.0,3.8,4.0,3.0,4.22,4.566666666666667,3.6666666666666665,4.206825396825397,4.550000000000001,8,-0.8660254037844384,-0.5000000000000004,6.0,4.9
2004-09,6,4.433333333333334,4.9,2004-09-01,5.0,4.26,4.7,3.0,4.2,4.8,3.0,4.1000000000000005,4.7,4.0,4.297777777777778,4.6000000000000005,4.166666666666667,4.262380952380952,4.583333333333333,9,-1.0,-1.8369701987210297e-16,9.0,5.3
2004-10,9,4.477777777777778,5.3,2004-10-01,6.0,4.433333333333334,4.9,1.0,4.2,4.2,7.0,4.014285714285714,4.2,6.666666666666667,4.390370370370371,4.966666666666668,4.5,4.33962962962963,4.766666666666667,10,-0.8660254037844386,0.5000000000000001,3.0,4.5
2004-11,3,4.2,4.5,2004-11-01,9.0,4.477777777777778,5.3,5.0,4.26,4.7,3.0,4.466666666666667,4.7,6.0,4.37037037037037,4.8999999999999995,4.5,4.295185185185185,4.733333333333333,11,-0.5000000000000004,0.8660254037844384,4.0,4.6
2004-12,4,3.975,4.6,2004-12-01,3.0,4.2,4.5,6.0,4.433333333333334,4.9,3.0,4.2,4.8,5.333333333333333,4.217592592592593,4.8,4.666666666666667,4.257685185185185,4.7,12,-2.4492935982947064e-16,1.0,5.0,5.1
2005-01,5,4.220000000000001,5.1,2005-01-01,4.0,3.975,4.6,9.0,4.477777777777778,5.3,1.0,4.2,4.2,4.0,4.131666666666667,4.733333333333333,5.333333333333333,4.261018518518519,4.8500000000000005,1,0.49999999999999994,0.8660254037844387,8.0,6.1
2005-02,8,4.575,6.1,2005-02-01,5.0,4.220000000000001,5.1,3.0,4.2,4.5,5.0,4.26,4.7,5.666666666666667,4.256666666666667,5.266666666666666,5.833333333333333,4.313518518518519,5.083333333333333,2,0.8660254037844386,0.5000000000000001,5.0,4.8
2005-03,5,4.4,4.8,2005-03-01,8.0,4.575,6.1,4.0,3.975,4.6,6.0,4.433333333333334,4.9,6.0,4.398333333333333,5.333333333333333,5.666666666666667,4.307962962962963,5.066666666666666,3,1.0,6.123233995736766e-17,4.0,5.1
2005-04,4,4.525,5.1,2005-04-01,5.0,4.4,4.8,5.0,4.220000000000001,5.1,9.0,4.477777777777778,5.3,5.666666666666667,4.5,5.333333333333333,4.833333333333333,4.315833333333334,5.033333333333332,4,0.8660254037844387,-0.4999999999999998,6.0,4.3
2005-05,6,4.0,4.3,2005-05-01,4.0,4.525,5.1,8.0,4.575,6.1,3.0,4.2,4.5,5.0,4.308333333333334,4.733333333333333,5.333333333333333,4.2825,4.999999999999999,5,0.49999999999999994,-0.8660254037844387,4.0,4.6
2005-06,4,4.05,4.6,2005-06-01,6.0,4.0,4.3,5.0,4.4,4.8,4.0,3.975,4.6,4.666666666666667,4.191666666666666,4.666666666666667,5.333333333333333,4.295000000000001,5.0,6,1.2246467991473532e-16,-1.0,4.0,4.6
2005-07,4,4.075,4.6,2005-07-01,4.0,4.05,4.6,4.0,4.525,5.1,5.0,4.220000000000001,5.1,4.666666666666667,4.041666666666667,4.5,5.166666666666667,4.270833333333333,4.916666666666666,7,-0.4999999999999997,-0.8660254037844388,3.0,5.0
2005-08,3,4.0,5.0,2005-08-01,4.0,4.075,4.6,6.0,4.0,4.3,8.0,4.575,6.1,3.6666666666666665,4.041666666666667,4.733333333333333,4.333333333333333,4.175,4.733333333333333,8,-0.8660254037844384,-0.5000000000000004,5.0,4.9
2005-09,5,4.540000000000001,4.9,2005-09-01,3.0,4.0,5.0,4.0,4.05,4.6,5.0,4.4,4.8,4.0,4.205000000000001,4.833333333333333,4.333333333333333,4.198333333333333,4.75,9,-1.0,-1.8369701987210297e-16,5.0,4.9
2005-10,5,4.4,4.9,2005-10-01,5.0,4.540000000000001,4.9,4.0,4.075,4.6,4.0,4.525,5.1,4.333333333333333,4.3133333333333335,4.933333333333334,4.5,4.1775,4.716666666666666,10,-0.8660254037844386,0.5000000000000001,2.0,4.7
2005-11,2,4.45,4.7,2005-11-01,5.0,4.4,4.9,3.0,4.0,5.0,6.0,4.0,4.3,4.0,4.463333333333334,4.833333333333333,3.8333333333333335,4.2525,4.783333333333334,11,-0.5000000000000004,0.8660254037844384,4.0,4.6
2005-12,4,4.15,4.6,2005-12-01,2.0,4.45,4.7,5.0,4.540000000000001,4.9,4.0,4.05,4.6,3.6666666666666665,4.333333333333334,4.733333333333333,3.8333333333333335,4.269166666666667,4.783333333333333,12,-2.4492935982947064e-16,1.0,9.0,4.7
2006-01,9,4.1,4.7,2006-01-01,4.0,4.15,4.6,5.0,4.4,4.9,4.0,4.075,4.6,5.0,4.233333333333333,4.666666666666667,4.666666666666667,4.273333333333333,4.8,1,0.49999999999999994,0.8660254037844387,2.0,4.5
2006-02,2,4.1,4.5,2006-02-01,9.0,4.1,4.7,2.0,4.45,4.7,3.0,4.0,5.0,5.0,4.116666666666666,4.6000000000000005,4.5,4.29,4.716666666666667,2,0.8660254037844386,0.5000000000000001,5.0,4.8
2006-03,5,4.08,4.8,2006-03-01,2.0,4.1,4.5,4.0,4.15,4.6,5.0,4.540000000000001,4.9,5.333333333333333,4.093333333333333,4.666666666666667,4.5,4.213333333333334,4.7,3,1.0,6.123233995736766e-17,5.0,4.9
2006-04,5,4.04,4.9,2006-04-01,5.0,4.08,4.8,9.0,4.1,4.7,5.0,4.4,4.9,4.0,4.073333333333333,4.733333333333333,4.5,4.153333333333333,4.7,4,0.8660254037844387,-0.4999999999999998,3.0,4.4
2006-05,3,4.066666666666666,4.4,2006-05-01,5.0,4.04,4.9,2.0,4.1,4.5,2.0,4.45,4.7,4.333333333333333,4.062222222222222,4.7,4.666666666666667,4.089444444444444,4.6499999999999995,5,0.49999999999999994,-0.8660254037844387,3.0,4.9
2006-06,3,4.466666666666667,4.9,2006-06-01,3.0,4.066666666666666,4.4,5.0,4.08,4.8,4.0,4.15,4.6,3.6666666666666665,4.191111111111112,4.733333333333333,4.5,4.142222222222222,4.7,6,1.2246467991473532e-16,-1.0,2.0,4.8
2006-07,2,4.25,4.8,2006-07-01,3.0,4.466666666666667,4.9,5.0,4.04,4.9,9.0,4.1,4.7,2.6666666666666665,4.261111111111112,4.7,3.3333333333333335,4.167222222222222,4.716666666666667,7,-0.4999999999999997,-0.8660254037844388,6.0,4.8
2006-08,6,4.333333333333333,4.8,2006-08-01,2.0,4.25,4.8,3.0,4.066666666666666,4.4,2.0,4.1,4.5,3.6666666666666665,4.3500000000000005,4.833333333333333,4.0,4.2061111111111105,4.766666666666667,8,-0.8660254037844384,-0.5000000000000004,3.0,4.7
2006-09,3,4.266666666666667,4.7,2006-09-01,6.0,4.333333333333333,4.8,3.0,4.466666666666667,4.9,5.0,4.08,4.8,3.6666666666666665,4.283333333333332,4.766666666666667,3.6666666666666665,4.237222222222223,4.75,9,-1.0,-1.8369701987210297e-16,3.0,4.7
2006-10,3,4.433333333333334,4.7,2006-10-01,3.0,4.266666666666667,4.7,2.0,4.25,4.8,5.0,4.04,4.9,4.0,4.344444444444444,4.733333333333333,3.3333333333333335,4.302777777777778,4.716666666666668,10,-0.8660254037844386,0.5000000000000001,6.0,4.8
2006-11,6,4.45,4.8,2006-11-01,3.0,4.433333333333334,4.7,6.0,4.333333333333333,4.8,3.0,4.066666666666666,4.4,4.0,4.383333333333334,4.733333333333333,3.8333333333333335,4.366666666666666,4.783333333333333,11,-0.5000000000000004,0.8660254037844384,4.0,5.8
2006-12,4,4.925,5.8,2006-12-01,6.0,4.45,4.8,3.0,4.266666666666667,4.7,3.0,4.466666666666667,4.9,4.333333333333333,4.602777777777778,5.1000000000000005,4.0,4.4430555555555555,4.933333333333333,12,-2.4492935982947064e-16,1.0,2.0,4.9
2007-01,2,4.45,4.9,2007-01-01,4.0,4.925,5.8,3.0,4.433333333333334,4.7,2.0,4.25,4.8,4.0,4.608333333333333,5.166666666666667,4.0,4.476388888888889,4.95,1,0.49999999999999994,0.8660254037844387,5.0,4.5
